MedCodeId	Term	OriginalReadCode	CleansedReadCode	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId
302485014	Unspecified gastric ulcer	J11y	J11y.00	397825006	1777426014		32
495344012	Chronic peptic ulcer with haemorrhage	J1311	J131100	49232000	495344012		32
52347016	Chronic gastric ulcer with perforation	J1112	J111200	31301004	52347016		32
302531011	Unspecified duodenal ulcer	J12y	J12y.00	51868009	86362013		32
302513010	Acute duodenal ulcer NOS	J120z	J120z00	196652006	302502012		32
302512017	Acute duodenal ulcer unspecified	J120y	J120y00	196652006	302502012		32
362951000000115	Oversew of blood vessel of duodenal ulcer	76272	7627200	226891000000104	362951000000115		32
269377012	Operation on duodenal ulcer NOS	7627z	7627z00	173887007	269370014		32
394133018	Open excision of lesion of stomach NEC	76121	7612100	16453004	27843017		32
269376015	Other specified operation on duodenal ulcer	7627y	7627y00	173887007	269370014		32
302487018	Unspecified gastric ulcer with haemorrhage	J11y1	J11y100	15902003	477573015		32
302575010	Unspecified peptic ulcer NOS	J13yz	J13yz00	13200003	22592012		32
2649532016	Anti-platelet induced gastric ulcer	J112	J112.00	424301005	2649532016		5
302604016	Unspecified gastrojejunal ulcer	J14y	J14y.00	16121001	27283019		32
497833010	Chronic gastric ulcer with haemorrhage	J1111	J111100	57246001	497833010		32
459013012	Endoscopic injection haemostasis of gastric ulcer	761D6	761D600	314629004	459013012		32
394147019	Closure of gastric ulcer NEC	761J1	761J100	173841001	269307013		32
302569018	Unspecified peptic ulcer with perforation	J13y2	J13y200	13200003	22592012		32
302463015	Acute gastric ulcer without mention of complication	J1100	J110000	95529005	158227015		32
302482012	Chronic gastric ulcer unspecified	J111y	J111y00	95530000	158231014		32
302541014	Unspecified duodenal ulcer NOS	J12yz	J12yz00	51868009	86362013		32
302566013	Unspecified peptic ulcer without mention of complication	J13y0	J13y000	13200003	22592012		32
302481017	Chronic gastric ulcer with obstruction	J1114	J111400	196639001	302481017		32
302554019	Acute peptic ulcer unspecified	J130y	J130y00	196682000	302546016		32
302547013	Acute peptic ulcer without mention of complication	J1300	J130000	196682000	302546016		32
302564011	Chronic peptic ulcer NOS	J131z	J131z00	128287004	206557013		32
302563017	Chronic peptic ulcer unspecified	J131y	J131y00	128287004	206557013		32
302568014	Unspecified peptic ulcer with haemorrhage	J13y1	J13y100	13200003	22592012		32
302532016	Unspecified duodenal ulcer without mention of complication	J12y0	J12y000	51868009	86362013		32
495273013	Acute gastric ulcer with haemorrhage AND perforation	J1103	J110300	48974009	495273013		32
486596015	Chronic duodenal ulcer with haemorrhage AND perforation	J1213	J121300	36975000	486596015		32
302538017	Unspecified duodenal ulcer with obstruction	J12y4	J12y400	849601000000109	2201691000000117		32
302486010	Unspecified gastric ulcer without mention of complication	J11y0	J11y000	397825006	1777426014		32
1562941000006111	Non steroidal anti inflammatory drug induced duodenal ulcer	J126	J126.00	722200003	3331126014		5
1562921000006116	Non steroidal anti inflammatory drug induced gastric ulcer	J113	J113.00	248891000000103	407821000000113		5
2649534015	Anti-platelet induced duodenal ulcer	J125	J125.00	423643000	2649534015		5
302537010	Unspecified duodenal ulcer with haemorrhage and perforation	J12y3	J12y300	51868009	86362013		32
269314010	Other specified operation on gastric ulcer	761Jy	761Jy00	173841001	269307013		32
499719010	Acute gastrojejunal ulcer with haemorrhage	J1401	J140100	63954007	499719010		32
1562931000006118	Non steroidal anti inflammatory drug induced gastric ulc NOS	J113z	J113z00	248891000000103	407821000000113		5
302556017	Chronic peptic ulcer without mention of complication	J1310	J131000	128287004	206557013		32
302470015	Acute gastric ulcer with obstruction	J1104	J110400	196632005	302470015		32
