medcodeid	term	originalreadcode	cleansedreadcode	snomedctconceptid	snomedctdescriptionid	release	emiscodecategoryid	_merge
445119014	Normocytic anaemia following acute bleed	D211-1	D211.11	303060002	445119014		32	master only (1)
496576014	Megaloblastic anaemia	D01-1	D01..11	53165003	496576014		32	master only (1)
506650011	Folate deficiency anaemia	D012-99	D012.99	85649008	881951000006119		32	master only (1)
506651010	Folic acid deficiency anaemia	D012-1	D012.11	85649008	506649011		32	master only (1)
507619019	Asiderotic anaemia	D0-1	D0...11	87522002	507616014		32	master only (1)
507621012	Sideropenic anaemia	D0-2	D0...12	87522002	507616014		32	master only (1)
1216286014	Hypoplastic anaemia - familial	D200-5	D200.15	28975000	1216286014		32	master only (1)
1229603011	Hereditary leptocytosis	D104A	D104A00	40108008	1229603011		32	master only (1)
2816277010	History of sickle cell anaemia	1458	1458.00	441482006	2816277010		32	master only (1)
62261000006118	Vitamin B12 deficiency anaemia	D011-1	D011.11	49472006	1216683014		32	master only (1)
98611000006117	Toxic aplastic anaemia	D2014-1	D201411	191248000	294203018		32	master only (1)
110881000006115	Thalassaemia major - Cooley's anaemia	D1040-1	D104011	26682008	483318012		32	master only (1)
219431000006113	Plummer - Vinson syndrome	D00y-2	D00y.12	80126007	132937017		32	master only (1)
223491000000112	Addison's anaemia	D010-1	D010.11	84027009	505888017		32	master only (1)
249651000006114	Pancytopenia with malformations	D200-2	D200.12	267524009	399218019		32	master only (1)
281961000006111	Kelly - Paterson syndrome	D00y-1	D00y.11	80126007	132937017		32	master only (1)
363101000006116	[X]Anaem(nonmegaloblast)assoc+oth specfd nutrition deficiens	Dyu05	Dyu0500	52565000	496354016		32	master only (1)
590151000006112	Constitutional aplastic anaemia without malformation	D2000-1	D200011	28975000	48508019		32	master only (1)
594781000006111	Coombs positive haemolysis	D110-1	D110.11	413603009	2533078010		32	master only (1)
703501000006114	Microcytic - hypochromic anaemia	D00-2	D00..12	44666001	493975011		32	master only (1)
711521000006117	Mediterranean anaemia	D104-2	D104.12	40108008	492446019		32	master only (1)
711531000006119	Mediterranean anaemia	D104z-1	D104z11	40108008	492446019		32	master only (1)
745801000006116	Iron deficiency anaemia due to blood loss	D000-2	D000.12	413533008	2532901013		32	master only (1)
747991000006111	Leptocytosis, hereditary	D104-1	D104.11	40108008	1229603011		32	master only (1)
755101000006110	Kelly-Paterson syndrome	D00y0-1	D00y011	80126007	132937017		32	master only (1)
787861000006116	Hypoplastic anaemia due to drug or chemical substance	D2011-1	D201111	267527002	399223019		5	master only (1)
787871000006111	Hypoplastic anaemia due to infection	D2012-1	D201211	191246001	294198014		32	master only (1)
787881000006114	Hypoplastic anaemia due to radiation	D2013-2	D201312	191247005	294202011		32	master only (1)
787891000006112	Hypoplastic anaemia due to toxic cause	D2014-2	D201412	191248000	294203018		32	master only (1)
789001000006115	Hypochromic - microcytic anaemia	D00-1	D00..11	44666001	493975011		32	master only (1)
813761000006119	Haemoglobinuria due to haemolysis from external cause OS	D112y	D112y00	191222008	294116014		32	master only (1)
881921000006111	Anaemias	D0-99	D0...99	267513007	881921000006111		32	master only (1)
881941000006116	Other vit B12 defic. anaemia	D011-99	D011.99	49472006	881941000006116		32	master only (1)
881981000006110	Thalassaemias	D104-99	D104.99	40108008	881981000006110		32	master only (1)
882001000006110	Non-autoimmun.haemolytic anaem	D111-99	D111.99	191216004	882001000006110		32	master only (1)
882011000006113	Haemoglobinuria-external cause	D112-99	D112.99	191222008	882011000006113		32	master only (1)
882031000006119	Constitutional aplastic anaem.	D200-99	D200.99	267524009	882031000006119		32	master only (1)
991611000006116	Anaemia of chronic disease	D214-99	D214.99	191268006	991611000006116		32	master only (1)
1815751000006117	Refractory anaemia without ring sideroblasts	B9376	B937600	189509003	291252015		32	master only (1)
1815761000006115	Refractory anaemia with ring sideroblasts	B9377	B937700	109998009	2771764017		32	master only (1)
2137201000000112	Refractory anaemia with multilineage dysplasia	B9378	B937800	820601000000103	2137201000000112		32	master only (1)
2576401000006113	Acquired hemolytic anemia	^ESCTAC257640		4854004	9091010		32	master only (1)
2927331000006118	Homozygous beta thalassaemia	^ESCTHO292733		26682008	483320010		32	master only (1)
2927341000006111	Homozygous beta thalassemia	^ESCTHO292734		26682008	44671012		32	master only (1)
2927351000006113	Cooley's anemia	^ESCTCO292735		26682008	44672017		32	master only (1)
2927361000006110	Mediterranean anemia	^ESCTME292736		26682008	44673010		32	master only (1)
2927381000006117	Cooley's anaemia	^ESCTCO292738		26682008	483319016		32	master only (1)
2965961000006114	Constitutional aplastic anemia	^ESCTCO296596		28975000	48508019		32	master only (1)
2965971000006119	Congenital aplastic anaemia	^ESCTCO296597		28975000	484029012		32	master only (1)
2965981000006116	Congenital aplastic anemia	^ESCTCO296598		28975000	484031015		32	master only (1)
2966001000006117	Hypoplastic anemia - familial	^ESCTHY296600		28975000	1217785018		32	master only (1)
3122631000006117	Hemolytic anemia due to infection	^ESCTHE312263		38689004	64380013		32	master only (1)
3145291000006113	Thalassemia	^ESCTTH314529		40108008	66816015		32	master only (1)
3174161000006110	Sideroblastic anemia	^ESCTSI317416		41841004	178820013		32	master only (1)
3174171000006115	Primary sideroblastic anemia	^ESCTPR317417		41841004	189728011		32	master only (1)
3174181000006117	Refractory sideroblastic anemia	^ESCTRE317418		41841004	189729015		32	master only (1)
3174191000006119	Sideroachrestic anemia	^ESCTSI317419		41841004	189730013		32	master only (1)
3174201000006116	Primary sideroblastic anaemia	^ESCTPR317420		41841004	493117013		32	master only (1)
3174211000006118	Sideroachrestic anaemia	^ESCTSI317421		41841004	493118015		32	master only (1)
3174221000006114	Refractory sideroblastic anaemia	^ESCTRE317422		41841004	493119011		32	master only (1)
3220211000006112	Microcytic hypochromic anemia	^ESCTMI322021		44666001	74505017		32	master only (1)
3220221000006116	Hypochromic microcytic anemia	^ESCTHY322022		44666001	74506016		32	master only (1)
3220231000006118	Hypochromic microcytic anaemia	^ESCTHY322023		44666001	493976012		32	master only (1)
3300591000006119	Megaloblastic anemia due to vitamin B>12< deficiency	^ESCTME330059		49472006	82399010		32	master only (1)
3300601000006110	Megaloblastic anemia due to cobalamin deficiency	^ESCTME330060		49472006	82400015		32	master only (1)
3300611000006113	Vitamin B>12< deficiency anemia	^ESCTVI330061		49472006	82401016		32	master only (1)
3300621000006117	Megaloblastic anaemia due to cobalamin deficiency	^ESCTME330062		49472006	495413016		32	master only (1)
3300651000006114	Vitamin B12-deficient megaloblastic anemia	^ESCTVI330065		49472006	1218173018		32	master only (1)
3304611000006115	Anemia of chronic renal failure	^ESCTAN330461		49708008	82792016		32	master only (1)
3304621000006111	Anemia of chronic renal insufficiency	^ESCTAN330462		49708008	2969200013		32	master only (1)
3304631000006114	Anaemia of chronic renal insufficiency	^ESCTAN330463		49708008	2969201012		32	master only (1)
3327461000006119	Microangiopathic hemolytic anemia	^ESCTMI332746		51071000	85096017		32	master only (1)
3327471000006114	Shunt hyperbilirubinemia	^ESCTSH332747		51071000	85097014		32	master only (1)
3327481000006112	Israel's shunt hyperbilirubinemia	^ESCTIS332748		51071000	85098016		32	master only (1)
3327491000006110	Shunt hyperbilirubinaemia	^ESCTSH332749		51071000	495895018		32	master only (1)
3327501000006119	Israel's shunt hyperbilirubinaemia	^ESCTIS332750		51071000	495897014		32	master only (1)
3327511000006116	MAHA - Microangiopathic haemolytic anaemia	^ESCTMA332751		51071000	1216697018		32	master only (1)
3327521000006112	MHA - Microangiopathic haemolytic anaemia	^ESCTMH332752		51071000	1216698011		32	master only (1)
3327531000006110	MAHA - Microangiopathic hemolytic anemia	^ESCTMA332753		51071000	1218187018		32	master only (1)
3327541000006117	MHA - Microangiopathic hemolytic anemia	^ESCTMH332754		51071000	1218188011		32	master only (1)
3352231000006110	Non megaloblastic anemia associated with nutritional deficiency	^ESCTNO335223		52565000	87471013		32	master only (1)
3352241000006117	Non megaloblastic nutritional anemia	^ESCTNO335224		52565000	87474017		32	master only (1)
3352251000006115	Non megaloblastic nutritional anaemia	^ESCTNO335225		52565000	496355015		32	master only (1)
3362131000006113	Megaloblastic anemia	^ESCTME336213		53165003	88429014		32	master only (1)
3408101000006111	Acquired aplastic anemia	^ESCTAC340810		55907008	92974016		32	master only (1)
3408111000006114	Idiopathic acquired aplastic anemia	^ESCTID340811		55907008	92977011		32	master only (1)
3408121000006118	Idiopathic acquired aplastic anaemia	^ESCTID340812		55907008	497452010		32	master only (1)
3495381000006114	Hemolytic anemia	^ESCTHE349538		61261009	101791014		32	master only (1)
3583311000006110	Nutritional anemia	^ESCTNU358331		66612000	110664015		32	master only (1)
3803181000006117	Paterson-Kelly syndrome	^ESCTPA380318		80126007	132938010		32	master only (1)
3803201000006116	Brown-Kelly-Paterson syndrome	^ESCTBR380320		80126007	1234444013		32	master only (1)
3803211000006118	Plummer-Vinson-Patterson-Kelly syndrome	^ESCTPL380321		80126007	1234445014		32	master only (1)
3815371000006115	Achlorhydric anemia	^ESCTAC381537		80875006	134150016		32	master only (1)
3815381000006117	Achylic anemia	^ESCTAC381538		80875006	134151017		32	master only (1)
3815391000006119	Faber syndrome	^ESCTFA381539		80875006	134152012		32	master only (1)
3815401000006117	Achylic anaemia	^ESCTAC381540		80875006	504527014		32	master only (1)
3828791000006115	Haemolytic anaemia due to drugs	^ESCTHA382879		81711008	504770012		5	master only (1)
3828801000006119	Hemolytic anemia due to drugs	^ESCTHE382880		81711008	135546014		5	master only (1)
3828811000006116	Drug-induced hemolytic anemia	^ESCTDR382881		81711008	135549019		5	master only (1)
3828831000006110	Haemolytic anaemia caused by drugs	^ESCTHA382883		81711008	3293502014		5	master only (1)
3828841000006117	Hemolytic anemia caused by drugs	^ESCTHE382884		81711008	3295833018		5	master only (1)
3857521000006111	Macrocytic anaemia	^ESCTMA385752		83414005	3857521000006111		32	master only (1)
3866951000006118	Pernicious anemia	^ESCTPE386695		84027009	139331010		32	master only (1)
3866961000006116	Addisonian pernicious anemia	^ESCTAD386696		84027009	139332015		32	master only (1)
3866971000006111	Megaloblastic anemia due to impaired absorption of cobalamin	^ESCTME386697		84027009	139334019		32	master only (1)
3866981000006114	Addison's anemia	^ESCTAD386698		84027009	139335018		32	master only (1)
3866991000006112	Biermer's anemia	^ESCTBI386699		84027009	139336017		32	master only (1)
3867001000006116	Addisonian pernicious anaemia	^ESCTAD386700		84027009	505884015		32	master only (1)
3867011000006118	Biermer's anaemia	^ESCTBI386701		84027009	505885019		32	master only (1)
3867021000006114	Megaloblastic anaemia due to impaired absorption of cobalamin	^ESCTME386702		84027009	505886018		32	master only (1)
3867031000006112	PA - Pernicious anaemia	^ESCTPA386703		84027009	505887010		32	master only (1)
3892411000006110	Megaloblastic anaemia due to folate deficiency	^ESCTME389241		85649008	3892411000006110		32	master only (1)
3892431000006116	Folate deficiency anemia	^ESCTFO389243		85649008	141973012		32	master only (1)
3892441000006114	Folic acid deficiency anemia	^ESCTFO389244		85649008	141974018		32	master only (1)
3892461000006113	Folic acid deficiency anaemia	^ESCTFO389246		85649008	506651010		32	master only (1)
3922661000006111	Asiderotic anemia	^ESCTAS392266		87522002	145106013		32	master only (1)
3922671000006116	Chlorotic anemia	^ESCTCH392267		87522002	145107016		32	master only (1)
3922681000006118	Sideropenic anemia	^ESCTSI392268		87522002	145108014		32	master only (1)
3922691000006115	IDA - Iron deficiency anemia	^ESCTID392269		87522002	507617017		32	master only (1)
3922701000006115	Iron deficiency anemia syndrome	^ESCTIR392270		87522002	507618010		32	master only (1)
3922711000006117	Asiderotic anaemia	^ESCTAS392271		87522002	507619019		32	master only (1)
3922721000006113	IDA - Iron deficiency anaemia	^ESCTID392272		87522002	507620013		32	master only (1)
3922731000006111	Sideropenic anaemia	^ESCTSI392273		87522002	507621012		32	master only (1)
3922741000006118	Iron deficiency anaemia syndrome	^ESCTIR392274		87522002	507622017		32	master only (1)
3965811000006111	Secondary acquired sideroblastic anaemia	^ESCTSE396581		90175006	508875019		32	master only (1)
3965821000006115	Secondary acquired sideroblastic anemia	^ESCTSE396582		90175006	178821012		32	master only (1)
3965831000006117	Secondary sideroblastic anemia	^ESCTSE396583		90175006	189751011		32	master only (1)
3965841000006110	Acquired sideroblastic anemia	^ESCTAC396584		90175006	189752016		32	master only (1)
3965861000006114	Secondary sideroblastic anaemia	^ESCTSE396586		90175006	508874015		32	master only (1)
4173271000006110	Refractory anaemia (clinical)	^ESCTRE417327		109996008	202875018		32	master only (1)
4173281000006113	Refractory anemia (clinical)	^ESCTRE417328		109996008	202876017		32	master only (1)
4173291000006111	RA - Refractory anemia	^ESCTRA417329		109996008	344909014		32	master only (1)
4173301000006112	Refractory anemia	^ESCTRE417330		109996008	344910016		32	master only (1)
4173311000006110	Erythrodysplasia	^ESCTER417331		109996008	344911017		32	master only (1)
4173321000006119	RA - Refractory anaemia	^ESCTRA417332		109996008	344912012		32	master only (1)
4173341000006114	Myelodysplastic syndrome: Refractory anaemia, without ringed sideroblasts, without excess blasts	^ESCTMY417334		109996008	2765011018		32	master only (1)
4173351000006111	Myelodysplastic syndrome: Refractory anemia, without ringed sideroblasts, without excess blasts	^ESCTMY417335		109996008	2773505014		32	master only (1)
4173361000006113	Refractory anaemia with ringed sideroblasts (clinical)	^ESCTRE417336		109998009	202879012		32	master only (1)
4173371000006118	Refractory anemia with ringed sideroblasts (clinical)	^ESCTRE417337		109998009	202880010		32	master only (1)
4173381000006115	Refractory anemia with sideroblasts	^ESCTRE417338		109998009	2535667015		32	master only (1)
4173401000006115	Refractory anemia with ringed sideroblasts	^ESCTRE417340		109998009	2764912016		32	master only (1)
4173431000006111	Refractory anemia with excess blasts in transformation (clinical)	^ESCTRE417343		110000005	202884018		32	master only (1)
4173441000006118	RAEB-T - Refractory anaemia with excess blasts in transformation	^ESCTRA417344		110000005	1215868014		32	master only (1)
4173451000006116	RAEB-T - Refractory anemia with excess blasts in transformation	^ESCTRA417345		110000005	1217371014		32	master only (1)
4173461000006119	Refractory anaemia with excess blasts in transformation	^ESCTRE417346		110000005	2771797016		32	master only (1)
4173471000006114	Refractory anemia with excess blasts in transformation	^ESCTRE417347		110000005	2774157010		32	master only (1)
4392801000006110	Hb SS disease	^ESCTHB439280		127040003	2547671019		32	master only (1)
4392811000006113	Sickle cell anemia	^ESCTSI439281		127040003	328014		32	master only (1)
4392821000006117	Hemoglobin S-S disease	^ESCTHE439282		127040003	206337013		32	master only (1)
4392831000006119	Drepanocythemia	^ESCTDR439283		127040003	206338015		32	master only (1)
4392841000006112	Drepanocythaemia	^ESCTDR439284		127040003	474021015		32	master only (1)
4392861000006111	Haemoglobin S disease	^ESCTHA439286		127040003	474023017		32	master only (1)
4392871000006116	Haemoglobin S-S disease	^ESCTHA439287		127040003	474024011		32	master only (1)
4392881000006118	Hemoglobin S disease	^ESCTHE439288		127040003	474025012		32	master only (1)
4392891000006115	Hb S disease	^ESCTHB439289		127040003	474026013		32	master only (1)
4392901000006116	Hereditary hemoglobinopathy disorder homozygous for hemoglobin S	^ESCTHE439290		127040003	2663794019		32	master only (1)
4417981000006117	Refractory anaemia with sideroblasts	^ESCTRE441798		128846006	474638015		32	master only (1)
4417991000006119	Refractory anemia with ringed sideroblasts	^ESCTRE441799		128846006	207456014		32	master only (1)
4418001000006112	RARS	^ESCTRA441800		128846006	207457017		32	master only (1)
4418011000006110	Refractory anemia with sideroblasts	^ESCTRE441801		128846006	207458010		32	master only (1)
4418021000006119	Refractory anaemia with ringed sideroblasts	^ESCTRE441802		128846006	474637013		32	master only (1)
4418041000006114	Refractory anaemia with excess blasts	^ESCTRE441804		128847002	474639011		32	master only (1)
4418051000006111	RAEB	^ESCTRA441805		128847002	207459019		32	master only (1)
4418061000006113	Refractory anemia with excess blasts	^ESCTRE441806		128847002	207462016		32	master only (1)
4418081000006115	Refractory anaemia with excess blasts in transformation	^ESCTRE441808		128848007	474640013		32	master only (1)
4418091000006117	RAEB-T	^ESCTRA441809		128848007	207463014		32	master only (1)
4418101000006111	Refractory anemia with excess blasts in transformation	^ESCTRE441810		128848007	207464015		32	master only (1)
4539681000006117	H/O: anemia - iron deficient	^ESCTHO453968		161456009	251612017		32	master only (1)
4539691000006119	History of iron deficiency anemia	^ESCTHI453969		161456009	2986557011		32	master only (1)
4539701000006119	History of anaemia vitamin B12 deficient	^ESCTHI453970		161457000	4539701000006119		32	master only (1)
4539721000006112	History of anemia vitamin B12 deficient	^ESCTHI453972		161457000	2987062014		32	master only (1)
4539741000006117	H/O: hemolytic anemia	^ESCTHO453974		161458005	251616019		32	master only (1)
4539751000006115	History of hemolytic anemia	^ESCTHI453975		161458005	2986814013		32	master only (1)
4756951000006113	Refractory anemia without sideroblasts, so stated	^ESCTRE475695		189509003	291253013		32	master only (1)
4759001000006115	Folate deficiency	^ESCTFO475900		190633005	293007019		32	master only (1)
4759011000006117	Deficiency of folic acid	^ESCTDE475901		190633005	2475568019		32	master only (1)
4759021000006113	Cobalamin deficiency	^ESCTCO475902		190634004	293009016		32	master only (1)
4759041000006118	Deficiency of vitamin B>12<	^ESCTDE475904		190634004	1494936016		32	master only (1)
4761021000006118	Iron deficiency anemia due to dietary causes	^ESCTIR476102		191128004	293865014		32	master only (1)
4761041000006113	Idiopathic hypochromic anemia	^ESCTID476104		191136008	293886014		32	master only (1)
4761061000006112	Vitamin B12 deficiency anemia due to malabsorption with proteinuria	^ESCTVI476106		191142007	293919012		32	master only (1)
4761091000006116	Folate deficiency anaemia, drug-induced	^ESCTFO476109		191148006	293935017		5	master only (1)
4761101000006110	Folate deficiency anemia, drug-induced	^ESCTFO476110		191148006	293936016		5	master only (1)
4761111000006113	Folate deficiency anaemia due to malabsorption	^ESCTFO476111		191149003	293938015		32	master only (1)
4761121000006117	Folate deficiency anemia due to malabsorption	^ESCTFO476112		191149003	293937013		32	master only (1)
4761131000006119	Folate deficiency anaemia due to liver disorders	^ESCTFO476113		191150003	293939011		32	master only (1)
4761141000006112	Folate deficiency anemia due to liver disorders	^ESCTFO476114		191150003	293940013		32	master only (1)
4761161000006111	Combined B12 and folate deficiency anemia	^ESCTCO476116		191154007	293947011		32	master only (1)
4761611000006116	Primary cold-type hemolytic anemia	^ESCTPR476161		191210005	294092013		32	master only (1)
4761631000006110	Primary warm-type hemolytic anemia	^ESCTPR476163		191211009	294095010		32	master only (1)
4761651000006115	Secondary cold-type hemolytic anemia	^ESCTSE476165		191212002	294096011		32	master only (1)
4761671000006113	Secondary warm-type hemolytic anemia	^ESCTSE476167		191213007	294099016		32	master only (1)
4761691000006114	Non-autoimmune hemolytic anemia	^ESCTNO476169		191216004	294104015		32	master only (1)
4761711000006112	Mechanical hemolytic anemia	^ESCTME476171		191217008	294107010		32	master only (1)
4761731000006118	Toxic hemolytic anemia	^ESCTTO476173		191218003	294108017		32	master only (1)
4761751000006113	Hemoglobinuria due to hemolysis from external causes	^ESCTHE476175		191222008	294117017		32	master only (1)
4761821000006111	Aplastic anemia due to chronic disease	^ESCTAP476182		191244003	294189011		32	master only (1)
4761841000006116	Aplastic anemia due to infection	^ESCTAP476184		191246001	294197016		32	master only (1)
4761861000006117	Aplastic anemia due to radiation	^ESCTAP476186		191247005	294199018		32	master only (1)
4761871000006112	Radiation aplastic anemia	^ESCTRA476187		191247005	294200015		32	master only (1)
4761891000006113	Aplastic anaemia caused by radiation	^ESCTAP476189		191247005	3294901019		32	master only (1)
4761901000006112	Aplastic anemia caused by radiation	^ESCTAP476190		191247005	3295519014		32	master only (1)
4761921000006119	Aplastic anemia due to toxic cause	^ESCTAP476192		191248000	294204012		32	master only (1)
4761931000006116	Aplastic anemia caused by toxic cause	^ESCTAP476193		191248000	3294186010		32	master only (1)
4761941000006114	Aplastic anaemia caused by toxic cause	^ESCTAP476194		191248000	3294652019		32	master only (1)
4761961000006113	Transient hypoplastic anemia	^ESCTTR476196		191251007	294210012		32	master only (1)
4761991000006117	Idiopathic aplastic anemia	^ESCTID476199		191256002	294224011		32	master only (1)
4762031000006111	Secondary sideroblastic anemia due to disease	^ESCTSE476203		191261000	294233013		32	master only (1)
4762051000006116	Secondary sideroblastic anemia due to drugs and toxins	^ESCTSE476205		191262007	294234019		5	master only (1)
4762061000006119	Secondary sideroblastic anemia caused by drugs and toxins	^ESCTSE476206		191262007	3292458010		5	master only (1)
4762071000006114	Secondary sideroblastic anaemia caused by drugs and toxins	^ESCTSE476207		191262007	3294269014		5	master only (1)
4762091000006110	Anemia in neoplastic disease	^ESCTAN476209		191265009	294244017		32	master only (1)
4762111000006118	Chronic anemia	^ESCTCH476211		191268006	294250010		32	master only (1)
5063241000006111	Normocytic anemia due to aplasia	^ESCTNO506324		234343008	351069018		32	master only (1)
5063311000006115	Anemia of chronic disease	^ESCTAN506331		234347009	351078012		32	master only (1)
5063321000006111	Anemia of chronic disorder	^ESCTAN506332		234347009	351079016		32	master only (1)
5063331000006114	Anemia of systemic disease	^ESCTAN506333		234347009	351080018		32	master only (1)
5063341000006116	Anaemia of chronic disorder	^ESCTAN506334		234347009	351081019		32	master only (1)
5063351000006119	Anaemia of systemic disease	^ESCTAN506335		234347009	351082014		32	master only (1)
5063461000006111	Megaloblastic anemia due to dietary causes	^ESCTME506346		234358000	351102010		32	master only (1)
5500771000006119	Deficiency anemias	^ESCTDE550077		267513007	399192012		32	master only (1)
5500811000006119	Folate deficiency anemia due to dietary causes	^ESCTFO550081		267518003	399203015		32	master only (1)
5500831000006113	Constitutional aplastic anemia with malformation	^ESCTCO550083		267524009	399216015		32	master only (1)
5500871000006111	Aplastic anemia due to drugs	^ESCTAP550087		267527002	399222012		5	master only (1)
5500881000006114	Drug induced aplastic anemia	^ESCTDR550088		267527002	3037016010		5	master only (1)
5500891000006112	Drug induced aplastic anaemia	^ESCTDR550089		267527002	3037531012		5	master only (1)
5500911000006114	Acute posthemorrhagic anemia	^ESCTAC550091		267530009	399227018		32	master only (1)
5500921000006118	Acute post-hemorrhagic anemia	^ESCTAC550092		267530009	2536035011		32	master only (1)
5500931000006115	Acute blood loss anemia	^ESCTAC550093		267530009	2536036012		32	master only (1)
5500941000006113	Anemia due to acute blood loss	^ESCTAN550094		267530009	2536037015		32	master only (1)
5500951000006110	Anaemia due to acute blood loss	^ESCTAN550095		267530009	2536038013		32	master only (1)
5500961000006112	Acute blood loss anaemia	^ESCTAC550096		267530009	2536039017		32	master only (1)
5500971000006117	Acute post-haemorrhagic anaemia	^ESCTAC550097		267530009	2536040015		32	master only (1)
5528621000006118	Absolute anemia	^ESCTAB552862		271737000	406640016		32	master only (1)
5528631000006115	Absolute anaemia	^ESCTAB552863		271737000	406641017		32	master only (1)
5574211000006118	H/O: anemia	^ESCTHO557421		275538002	411531017		32	master only (1)
5574221000006114	History of anemia	^ESCTHI557422		275538002	2987009019		32	master only (1)
5574231000006112	History of anaemia	^ESCTHI557423		275538002	3035311011		32	master only (1)
5887431000006113	Normocytic anemia	^ESCTNO588743		300980002	442185015		32	master only (1)
5914361000006111	Normocytic anemia following acute bleed	^ESCTNO591436		303060002	445120015		32	master only (1)
5950351000006113	Aplastic anemia	^ESCTAP595035		306058006	448864010		32	master only (1)
5950361000006110	Erythroid aplasia	^ESCTER595036		306058006	1227286017		32	master only (1)
5972081000006119	Anemia in ovarian carcinoma	^ESCTAN597208		307726001	451078011		32	master only (1)
5992421000006116	Drug-induced autoimmune hemolytic anemia	^ESCTDR599242		309742004	453220018		5	master only (1)
5992431000006118	Drug induced autoimmune haemolytic anaemia	^ESCTDR599243		309742004	3036022014		5	master only (1)
5992441000006111	Drug induced autoimmune hemolytic anemia	^ESCTDR599244		309742004	3036217019		5	master only (1)
6002501000006116	Anemia secondary to renal failure	^ESCTAN600250		310647000	454256010		32	master only (1)
6608491000006119	Refractory anaemia with excess blasts (clinical)	^ESCTRE660849		398623004	1773227016		32	master only (1)
6608501000006110	Refractory anemia with excess blasts (clinical)	^ESCTRE660850		398623004	1774513019		32	master only (1)
6608521000006117	RAEB - Refractory anaemia with excess blasts	^ESCTRA660852		398623004	1783651012		32	master only (1)
6608531000006119	Refractory anemia with excess blasts	^ESCTRE660853		398623004	1784038011		32	master only (1)
6608541000006112	RAEB - Refractory anemia with excess blasts	^ESCTRA660854		398623004	1784039015		32	master only (1)
6842781000006114	Anaemia due to chronic blood loss	^ESCTAN684278		413533008	6842781000006114		32	master only (1)
6842791000006112	Anemia due to chronic blood loss	^ESCTAN684279		413533008	2532900014		32	master only (1)
6842801000006113	Chronic blood loss anemia	^ESCTCH684280		413533008	2536840019		32	master only (1)
6842811000006111	Chronic hemorrhagic anemia	^ESCTCH684281		413533008	2536841015		32	master only (1)
6842831000006117	Chronic blood loss anaemia	^ESCTCH684283		413533008	2536843017		32	master only (1)
6844061000006114	Autoimmune hemolytic anemia	^ESCTAU684406		413603009	2533077017		32	master only (1)
6888451000006115	Haemoglobin SS disease without crisis	^ESCTHA688845		416180004	2548681017		32	master only (1)
6888471000006113	Sickle cell disease without crisis	^ESCTSI688847		416180004	2553721016		32	master only (1)
6906631000006115	Haemoglobin SS disease with crisis	^ESCTHA690663		417425009	2548387013		32	master only (1)
