"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","47","hazard_ratio","numeric","0.0525535042975873","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","47","lower_hr","numeric","0.0281530769808206","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","47","upper_hr","numeric","0.0981019167403285","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","47","aic","numeric","3133.01785981347","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","47","bic","numeric","3159.11786961168","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","47","se_coef","numeric","0.318462548202775","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","48","hazard_ratio","numeric","0.0642101420850653","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","48","lower_hr","numeric","0.0365649894317568","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","48","upper_hr","numeric","0.112756557861972","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","48","aic","numeric","3133.01785981347","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","48","bic","numeric","3159.11786961168","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","48","se_coef","numeric","0.287285873294918","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","49","hazard_ratio","numeric","0.0778010182715507","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","49","lower_hr","numeric","0.0468803460109247","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","49","upper_hr","numeric","0.129115908032752","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","49","aic","numeric","3133.01785981347","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","49","bic","numeric","3159.11786961168","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","49","se_coef","numeric","0.258451684519199","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","50","hazard_ratio","numeric","0.0935096296670263","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","50","lower_hr","numeric","0.0593574602909724","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","50","upper_hr","numeric","0.147311741398651","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","50","aic","numeric","3133.01785981347","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","50","bic","numeric","3159.11786961168","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","50","se_coef","numeric","0.231885183900982","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","51","hazard_ratio","numeric","0.111513258056838","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","51","lower_hr","numeric","0.0742497164303986","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","51","upper_hr","numeric","0.167478171234601","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","51","aic","numeric","3133.01785981347","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","51","bic","numeric","3159.11786961168","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","51","se_coef","numeric","0.207508676089201","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","52","hazard_ratio","numeric","0.131979199583048","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","52","lower_hr","numeric","0.0917970025303599","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","52","upper_hr","numeric","0.189750303849204","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","52","aic","numeric","3133.01785981347","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","52","bic","numeric","3159.11786961168","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","52","se_coef","numeric","0.185240488702032","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","53","hazard_ratio","numeric","0.155061149635548","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","53","lower_hr","numeric","0.112217399258837","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","53","upper_hr","numeric","0.214262318366859","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","53","aic","numeric","3133.01785981347","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","53","bic","numeric","3159.11786961168","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","53","se_coef","numeric","0.164993592113716","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","54","hazard_ratio","numeric","0.18089590632767","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","54","lower_hr","numeric","0.135699950595701","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","54","upper_hr","numeric","0.241144737212204","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","54","aic","numeric","3133.01785981347","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","54","bic","numeric","3159.11786961168","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","54","se_coef","numeric","0.146673899196794","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","55","hazard_ratio","numeric","0.209600548248968","model_name","age_rcs4"
"1","cprd_100k","transition","healthy_to_as","ref_age","70","rel_age","55","lower_hr","numeric","0.162399416153439","model_name","age_rcs4"
