concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept
618995,From descendants,Acquired hypertrophy of left cardiac ventricle,Condition,SNOMED,S
954201,From initial search,Pseudohypertrophy of left ventricular myocardium,Condition,SNOMED Veterinary,S
3654813,From initial search,Mild left ventricular hypertrophy,Condition,SNOMED,S
3654814,From initial search,Moderate left ventricular hypertrophy,Condition,SNOMED,S
3654815,From initial search,Severe left ventricular hypertrophy,Condition,SNOMED,S
4102533,From initial search,Left ventricular hypertrophy by electrocardiogram,Condition,SNOMED,S
4184746,From initial search,Left ventricular hypertrophy,Condition,SNOMED,S
4322893,From initial search,Hypertensive left ventricular hypertrophy,Condition,SNOMED,S
44804768,From initial search,Left ventricular outflow tract obstruction due to septal hypertrophy,Condition,SNOMED,S
